;Idx_WF,WF_Ext,Year,AWDT,PASS_VOL,TRUCK_MD,TRUCK_HV,AWDT_FAC,AADT,PASSENGER,TRUCK_SU,TRUCK_MU,PctTrk_SU,PctTrk_MU
36072022,3607,2022,2130,1431,398,301,0.984,2164,1454,404,306,0.187,0.141
36072023,3607,2023,2165,1455,404,306,0.984,2201,1479,411,311,0.187,0.141
36072024,3607,2024,2202,1480,411,311,0.984,2238,1504,418,316,0.187,0.141
36072025,3607,2025,2239,1505,418,316,0.984,2275,1529,425,321,0.187,0.141
36072026,3607,2026,2275,1528,425,322,0.984,2312,1553,432,327,0.187,0.141
36072027,3607,2027,2312,1553,432,327,0.984,2349,1578,439,332,0.187,0.141
36072028,3607,2028,2348,1578,438,332,0.984,2386,1604,445,337,0.187,0.141
36072029,3607,2029,2385,1603,445,337,0.984,2423,1629,452,342,0.187,0.141
36072030,3607,2030,2421,1627,452,342,0.984,2460,1653,459,348,0.187,0.141
36072031,3607,2031,2457,1651,459,347,0.984,2497,1678,466,353,0.187,0.141
36072032,3607,2032,2493,1676,465,352,0.984,2534,1703,473,358,0.187,0.141
36072033,3607,2033,2529,1700,472,357,0.984,2571,1728,480,363,0.187,0.141
36072034,3607,2034,2566,1724,479,363,0.984,2608,1752,487,369,0.187,0.141
36072035,3607,2035,2603,1749,486,368,0.984,2645,1777,494,374,0.187,0.141
36072036,3607,2036,2639,1773,493,373,0.984,2682,1802,501,379,0.187,0.141
36072037,3607,2037,2676,1798,500,378,0.984,2719,1827,508,384,0.187,0.141
36072038,3607,2038,2712,1822,507,383,0.984,2756,1852,515,389,0.187,0.141
36072039,3607,2039,2749,1847,513,389,0.984,2793,1877,521,395,0.187,0.141
36072040,3607,2040,2786,1872,520,394,0.984,2830,1902,528,400,0.187,0.141
36072041,3607,2041,2821,1896,526,399,0.984,2867,1927,535,405,0.187,0.141
36072042,3607,2042,2857,1921,533,403,0.984,2904,1952,542,410,0.187,0.141
36072043,3607,2043,2893,1944,540,409,0.984,2941,1976,549,416,0.187,0.141
36072044,3607,2044,2930,1969,547,414,0.984,2978,2001,556,421,0.187,0.141
36072045,3607,2045,2967,1994,554,419,0.984,3015,2026,563,426,0.187,0.141
36072046,3607,2046,3003,2018,561,424,0.984,3052,2051,570,431,0.187,0.141
36072047,3607,2047,3040,2043,568,429,0.984,3089,2076,577,436,0.187,0.141
36072048,3607,2048,3076,2066,575,435,0.984,3126,2100,584,442,0.187,0.141
36072049,3607,2049,3113,2091,582,440,0.984,3163,2125,591,447,0.187,0.141
36072050,3607,2050,3149,2117,587,445,0.984,3200,2151,597,452,0.187,0.141
36072051,3607,2051,3185,2141,594,450,0.984,3237,2176,604,457,0.187,0.141
36072052,3607,2052,3222,2165,601,456,0.984,3274,2200,611,463,0.187,0.141
36072053,3607,2053,3258,2189,608,461,0.984,3311,2225,618,468,0.187,0.141
36072054,3607,2054,3294,2214,615,465,0.984,3348,2250,625,473,0.187,0.141
36072055,3607,2055,3331,2239,622,470,0.984,3385,2275,632,478,0.187,0.141
36072056,3607,2056,3367,2262,629,476,0.984,3422,2299,639,484,0.187,0.141
36072057,3607,2057,3404,2287,636,481,0.984,3459,2324,646,489,0.187,0.141
36072058,3607,2058,3440,2311,643,486,0.984,3496,2349,653,494,0.187,0.141
36072059,3607,2059,3476,2336,649,491,0.984,3533,2374,660,499,0.187,0.141
36072060,3607,2060,3513,2361,656,496,0.984,3570,2399,667,504,0.187,0.141
36082010,3608,2010,7468,7250,123,95,0.959,7785,7558,128,99,0.017,0.013
36082011,3608,2011,7588,7366,126,96,0.959,7910,7679,131,100,0.017,0.013
36082012,3608,2012,7041,6836,116,89,0.959,7340,7126,121,93,0.017,0.013
36082013,3608,2013,5862,5690,97,75,0.959,6110,5931,101,78,0.017,0.013
36082014,3608,2014,7296,7083,120,93,0.959,7605,7383,125,97,0.017,0.013
36082015,3608,2015,7680,7455,127,98,0.959,8005,7771,132,102,0.017,0.013
36082016,3608,2016,8051,7816,132,103,0.959,8393,8148,138,107,0.017,0.013
36082017,3608,2017,8289,8046,137,106,0.959,8640,8387,143,110,0.017,0.013
36082018,3608,2018,8572,8323,141,108,0.959,8936,8676,147,113,0.017,0.013
36082019,3608,2019,8687,8434,143,110,0.959,9056,8792,149,115,0.017,0.013
36082020,3608,2020,8826,8568,146,112,0.959,9200,8931,152,117,0.017,0.013
36082021,3608,2021,8875,8615,147,113,0.959,9252,8981,153,118,0.017,0.013
36082022,3608,2022,8925,8664,148,113,0.959,9304,9032,154,118,0.017,0.013
36082023,3608,2023,8975,8713,148,114,0.959,9356,9083,154,119,0.017,0.013
36082024,3608,2024,9025,8762,149,114,0.959,9408,9134,155,119,0.017,0.013
36082025,3608,2025,9075,8810,150,115,0.959,9460,9184,156,120,0.017,0.013
36082026,3608,2026,9125,8858,151,116,0.959,9512,9234,157,121,0.017,0.013
36082027,3608,2027,9175,8907,152,116,0.959,9564,9285,158,121,0.017,0.013
36082028,3608,2028,9225,8955,153,117,0.959,9616,9335,159,122,0.017,0.013
36082029,3608,2029,9274,9003,153,118,0.959,9668,9385,160,123,0.017,0.013
36082030,3608,2030,9324,9053,153,118,0.959,9720,9437,160,123,0.017,0.013
36082031,3608,2031,9374,9101,154,119,0.959,9772,9487,161,124,0.017,0.013
36082032,3608,2032,9424,9149,155,120,0.959,9824,9537,162,125,0.017,0.013
36082033,3608,2033,9474,9198,156,120,0.959,9876,9588,163,125,0.017,0.013
36082034,3608,2034,9524,9246,157,121,0.959,9928,9638,164,126,0.017,0.013
36082035,3608,2035,9574,9294,158,122,0.959,9980,9688,165,127,0.017,0.013
36082036,3608,2036,9624,9343,159,122,0.959,10032,9739,166,127,0.017,0.013
36082037,3608,2037,9674,9392,159,123,0.959,10084,9790,166,128,0.017,0.013
36082038,3608,2038,9724,9440,160,124,0.959,10136,9840,167,129,0.017,0.013
36082039,3608,2039,9773,9488,161,124,0.959,10188,9891,168,129,0.017,0.013
36082040,3608,2040,9823,9536,162,125,0.959,10240,9941,169,130,0.017,0.013
36082041,3608,2041,9878,9589,163,126,0.959,10297,9996,170,131,0.017,0.013
36082042,3608,2042,9933,9643,164,126,0.959,10354,10052,171,131,0.017,0.013
36082043,3608,2043,9988,9696,165,127,0.959,10411,10107,172,132,0.017,0.013
36082044,3608,2044,10042,9748,166,128,0.959,10468,10162,173,133,0.017,0.013
36082045,3608,2045,10097,9801,167,129,0.959,10525,10217,174,134,0.017,0.013
36082046,3608,2046,10152,9855,168,129,0.959,10582,10273,175,134,0.017,0.013
36082047,3608,2047,10207,9908,169,130,0.959,10639,10328,176,135,0.017,0.013
36082048,3608,2048,10260,9961,169,130,0.959,10696,10384,176,136,0.017,0.013
36082049,3608,2049,10315,10014,170,131,0.959,10753,10439,177,137,0.017,0.013
36082050,3608,2050,10370,10068,171,131,0.959,10810,10495,178,137,0.017,0.013
36082051,3608,2051,10425,10121,172,132,0.959,10867,10550,179,138,0.017,0.013
36082052,3608,2052,10479,10173,173,133,0.959,10924,10605,180,139,0.017,0.013
36082053,3608,2053,10534,10227,174,133,0.959,10981,10661,181,139,0.017,0.013
36082054,3608,2054,10589,10280,175,134,0.959,11038,10716,182,140,0.017,0.013
36082055,3608,2055,10644,10333,176,135,0.959,11095,10771,183,141,0.017,0.013
36082056,3608,2056,10698,10385,177,136,0.959,11152,10826,184,142,0.017,0.013
36082057,3608,2057,10752,10439,177,136,0.959,11209,10882,185,142,0.017,0.013
36082058,3608,2058,10807,10492,178,137,0.959,11266,10937,186,143,0.017,0.013
36082059,3608,2059,10862,10545,179,138,0.959,11323,10992,187,144,0.017,0.013
36082060,3608,2060,10916,10597,180,139,0.959,11380,11047,188,145,0.017,0.013
36092010,3609,2010,15313,10413,1597,3303,1.007,15215,10346,1587,3282,0.104,0.216
36092011,3609,2011,18524,12596,1932,3996,1.007,18405,12515,1920,3970,0.104,0.216
36092012,3609,2012,18802,12786,1961,4055,1.007,18680,12703,1948,4029,0.104,0.216
36092013,3609,2013,19139,13014,1996,4129,1.007,19015,12930,1983,4102,0.104,0.216
36092014,3609,2014,19712,13405,2056,4251,1.007,19585,13318,2043,4224,0.104,0.216
36092015,3609,2015,20834,14167,2173,4494,1.007,20700,14076,2159,4465,0.104,0.216
36092016,3609,2016,21919,14905,2286,4728,1.007,21777,14809,2271,4697,0.104,0.216
36092017,3609,2017,22378,15217,2334,4827,1.007,22234,15119,2319,4796,0.104,0.216
36092018,3609,2018,22982,15628,2397,4957,1.007,22834,15527,2382,4925,0.104,0.216
36092019,3609,2019,23420,15925,2443,5052,1.007,23268,15822,2427,5019,0.104,0.216
36092020,3609,2020,23974,16303,2500,5171,1.007,23820,16198,2484,5138,0.104,0.216
36092021,3609,2021,24505,16664,2556,5285,1.007,24346,16556,2539,5251,0.104,0.216
36092022,3609,2022,25034,17023,2611,5400,1.007,24872,16913,2594,5365,0.104,0.216
36092023,3609,2023,25563,17383,2666,5514,1.007,25398,17271,2649,5478,0.104,0.216
36092024,3609,2024,26093,17743,2722,5628,1.007,25924,17628,2704,5592,0.104,0.216
36092025,3609,2025,26622,18103,2777,5742,1.007,26450,17986,2759,5705,0.104,0.216
36092026,3609,2026,27151,18462,2832,5857,1.007,26976,18343,2814,5819,0.104,0.216
36092027,3609,2027,27682,18824,2887,5971,1.007,27502,18702,2868,5932,0.104,0.216
36092028,3609,2028,28210,19183,2942,6085,1.007,28028,19059,2923,6046,0.104,0.216
36092029,3609,2029,28739,19543,2997,6199,1.007,28554,19417,2978,6159,0.104,0.216
36092030,3609,2030,29270,19903,3053,6314,1.007,29080,19774,3033,6273,0.104,0.216
36092031,3609,2031,29800,20264,3108,6428,1.007,29607,20133,3088,6386,0.104,0.216
36092032,3609,2032,30329,20624,3163,6542,1.007,30134,20491,3143,6500,0.104,0.216
36092033,3609,2033,30861,20985,3219,6657,1.007,30661,20849,3198,6614,0.104,0.216
36092034,3609,2034,31391,21346,3274,6771,1.007,31188,21208,3253,6727,0.104,0.216
36092035,3609,2035,31921,21706,3330,6885,1.007,31715,21566,3308,6841,0.104,0.216
36092036,3609,2036,32452,22067,3385,7000,1.007,32242,21924,3363,6955,0.104,0.216
36092037,3609,2037,32982,22428,3440,7114,1.007,32769,22283,3418,7068,0.104,0.216
36092038,3609,2038,33513,22788,3496,7229,1.007,33296,22641,3473,7182,0.104,0.216
36092039,3609,2039,34042,23148,3551,7343,1.007,33823,22999,3528,7296,0.104,0.216
36092040,3609,2040,34573,23510,3606,7457,1.007,34350,23358,3583,7409,0.104,0.216
36092041,3609,2041,35103,23869,3662,7572,1.007,34876,23715,3638,7523,0.104,0.216
36092042,3609,2042,35632,24230,3716,7686,1.007,35402,24074,3692,7636,0.104,0.216
36092043,3609,2043,36161,24590,3771,7800,1.007,35928,24431,3747,7750,0.104,0.216
36092044,3609,2044,36691,24950,3827,7914,1.007,36454,24789,3802,7863,0.104,0.216
36092045,3609,2045,37220,25309,3882,8029,1.007,36980,25146,3857,7977,0.104,0.216
36092046,3609,2046,37750,25670,3937,8143,1.007,37506,25504,3912,8090,0.104,0.216
36092047,3609,2047,38279,26029,3993,8257,1.007,38032,25861,3967,8204,0.104,0.216
36092048,3609,2048,38808,26389,4048,8371,1.007,38558,26219,4022,8317,0.104,0.216
36092049,3609,2049,39338,26751,4102,8485,1.007,39084,26578,4076,8430,0.104,0.216
36092050,3609,2050,39868,27110,4158,8600,1.007,39610,26935,4131,8544,0.104,0.216
36092051,3609,2051,40387,27464,4212,8711,1.007,40127,27287,4185,8655,0.104,0.216
36092052,3609,2052,40909,27818,4267,8824,1.007,40644,27638,4239,8767,0.104,0.216
36092053,3609,2053,41429,28172,4321,8936,1.007,41161,27990,4293,8878,0.104,0.216
36092054,3609,2054,41948,28525,4375,9048,1.007,41678,28341,4347,8990,0.104,0.216
36092055,3609,2055,42470,28880,4430,9160,1.007,42195,28693,4401,9101,0.104,0.216
36092056,3609,2056,42990,29233,4484,9273,1.007,42712,29044,4455,9213,0.104,0.216
36092057,3609,2057,43510,29587,4538,9385,1.007,43229,29396,4509,9324,0.104,0.216
36092058,3609,2058,44030,29940,4593,9497,1.007,43746,29747,4563,9436,0.104,0.216
36092059,3609,2059,44551,30294,4647,9610,1.007,44263,30098,4617,9548,0.104,0.216
36092060,3609,2060,45071,30648,4701,9722,1.007,44780,30450,4671,9659,0.104,0.216
36102010,3610,2010,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102011,3610,2011,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102012,3610,2012,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102013,3610,2013,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102014,3610,2014,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102015,3610,2015,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102016,3610,2016,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102017,3610,2017,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102018,3610,2018,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102019,3610,2019,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102020,3610,2020,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102021,3610,2021,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102022,3610,2022,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102023,3610,2023,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102024,3610,2024,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102025,3610,2025,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102026,3610,2026,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102027,3610,2027,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102028,3610,2028,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102029,3610,2029,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102030,3610,2030,99,66,19,14,0.984,100,67,19,14,0.187,0.141
36102031,3610,2031,104,69,20,15,0.984,105,70,20,15,0.187,0.141
36102032,3610,2032,109,72,21,16,0.984,110,73,21,16,0.187,0.141
36102033,3610,2033,114,77,21,16,0.984,115,78,21,16,0.187,0.141
36102034,3610,2034,119,80,22,17,0.984,120,81,22,17,0.187,0.141
36102035,3610,2035,124,83,23,18,0.984,125,84,23,18,0.187,0.141
36102036,3610,2036,129,87,24,18,0.984,130,88,24,18,0.187,0.141
36102037,3610,2037,134,90,25,19,0.984,135,91,25,19,0.187,0.141
36102038,3610,2038,138,92,26,20,0.984,140,94,26,20,0.187,0.141
36102039,3610,2039,143,96,27,20,0.984,145,98,27,20,0.187,0.141
36102040,3610,2040,148,99,28,21,0.984,150,101,28,21,0.187,0.141
36102041,3610,2041,148,99,28,21,0.984,150,101,28,21,0.187,0.141
36102042,3610,2042,148,99,28,21,0.984,150,101,28,21,0.187,0.141
36102043,3610,2043,148,99,28,21,0.984,150,101,28,21,0.187,0.141
36102044,3610,2044,148,99,28,21,0.984,150,101,28,21,0.187,0.141
36102045,3610,2045,148,99,28,21,0.984,150,101,28,21,0.187,0.141
36102046,3610,2046,148,99,28,21,0.984,150,101,28,21,0.187,0.141
36102047,3610,2047,148,99,28,21,0.984,150,101,28,21,0.187,0.141
36102048,3610,2048,148,99,28,21,0.984,150,101,28,21,0.187,0.141
36102049,3610,2049,148,99,28,21,0.984,150,101,28,21,0.187,0.141
36102050,3610,2050,148,99,28,21,0.984,150,101,28,21,0.187,0.141
36102051,3610,2051,153,102,29,22,0.984,155,104,29,22,0.187,0.141
36102052,3610,2052,158,105,30,23,0.984,160,107,30,23,0.187,0.141
36102053,3610,2053,163,109,31,23,0.984,165,111,31,23,0.187,0.141
36102054,3610,2054,167,112,31,24,0.984,170,114,32,24,0.187,0.141
36102055,3610,2055,172,115,32,25,0.984,175,117,33,25,0.187,0.141
36102056,3610,2056,177,119,33,25,0.984,180,121,34,25,0.187,0.141
36102057,3610,2057,182,122,34,26,0.984,185,124,35,26,0.187,0.141
36102058,3610,2058,187,126,34,27,0.984,190,128,35,27,0.187,0.141
36102059,3610,2059,192,129,35,28,0.984,195,131,36,28,0.187,0.141
36102060,3610,2060,197,133,36,28,0.984,200,135,37,28,0.187,0.141
36112010,3611,2010,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112011,3611,2011,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112012,3611,2012,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112013,3611,2013,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112014,3611,2014,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112015,3611,2015,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112016,3611,2016,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112017,3611,2017,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112018,3611,2018,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112019,3611,2019,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112020,3611,2020,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112021,3611,2021,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112022,3611,2022,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112023,3611,2023,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112024,3611,2024,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112025,3611,2025,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112026,3611,2026,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112027,3611,2027,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112028,3611,2028,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112029,3611,2029,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112030,3611,2030,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112031,3611,2031,0,0,0,0,1.066,0,0,0,0,0.051,0.090
36112032,3611,2032,6355,5462,323,570,1.066,5960,5122,303,535,0.051,0.090
36112033,3611,2033,6482,5571,329,582,1.066,6080,5225,309,546,0.051,0.090
36112034,3611,2034,6611,5681,336,594,1.066,6200,5328,315,557,0.051,0.090
36112035,3611,2035,6739,5791,342,606,1.066,6320,5431,321,568,0.051,0.090
36112036,3611,2036,6867,5902,349,616,1.066,6440,5535,327,578,0.051,0.090
36112037,3611,2037,6995,6012,355,628,1.066,6560,5638,333,589,0.051,0.090
36112038,3611,2038,7123,6122,361,640,1.066,6680,5741,339,600,0.051,0.090
36112039,3611,2039,7251,6231,368,652,1.066,6800,5844,345,611,0.051,0.090
36112040,3611,2040,7378,6341,375,662,1.066,6920,5947,352,621,0.051,0.090
36112041,3611,2041,7445,6397,379,669,1.066,6981,5999,355,627,0.051,0.090
36112042,3611,2042,7509,6453,382,674,1.066,7042,6052,358,632,0.051,0.090
36112043,3611,2043,7574,6509,385,680,1.066,7103,6104,361,638,0.051,0.090
36112044,3611,2044,7639,6565,388,686,1.066,7164,6157,364,643,0.051,0.090
36112045,3611,2045,7704,6621,391,692,1.066,7225,6209,367,649,0.051,0.090
36112046,3611,2046,7769,6677,395,697,1.066,7286,6262,370,654,0.051,0.090
36112047,3611,2047,7835,6733,398,704,1.066,7347,6314,373,660,0.051,0.090
36112048,3611,2048,7899,6789,401,709,1.066,7408,6367,376,665,0.051,0.090
36112049,3611,2049,7964,6845,404,715,1.066,7469,6419,379,671,0.051,0.090
36112050,3611,2050,8029,6900,408,721,1.066,7530,6471,383,676,0.051,0.090
36112051,3611,2051,8101,6962,412,727,1.066,7597,6529,386,682,0.051,0.090
36112052,3611,2052,8173,7024,415,734,1.066,7664,6587,389,688,0.051,0.090
36112053,3611,2053,8243,7084,419,740,1.066,7731,6644,393,694,0.051,0.090
36112054,3611,2054,8314,7146,422,746,1.066,7798,6702,396,700,0.051,0.090
36112055,3611,2055,8387,7207,427,753,1.066,7865,6759,400,706,0.051,0.090
36112056,3611,2056,8458,7269,430,759,1.066,7932,6817,403,712,0.051,0.090
36112057,3611,2057,8530,7331,433,766,1.066,7999,6875,406,718,0.051,0.090
36112058,3611,2058,8601,7392,437,772,1.066,8066,6932,410,724,0.051,0.090
36112059,3611,2059,8671,7453,440,778,1.066,8133,6990,413,730,0.051,0.090
36112060,3611,2060,8744,7514,445,785,1.066,8200,7047,417,736,0.051,0.090
36122010,3612,2010,39534,33976,2008,3550,1.066,37075,31863,1883,3329,0.051,0.090
36122011,3612,2011,38782,33328,1971,3483,1.066,36370,31256,1848,3266,0.051,0.090
36122012,3612,2012,39176,33668,1990,3518,1.066,36740,31575,1866,3299,0.051,0.090
36122013,3612,2013,39618,34048,2012,3558,1.066,37155,31931,1887,3337,0.051,0.090
36122014,3612,2014,41255,35456,2095,3704,1.066,38690,33251,1965,3474,0.051,0.090
36122015,3612,2015,43569,37443,2214,3912,1.066,40860,35115,2076,3669,0.051,0.090
36122016,3612,2016,46435,39906,2359,4170,1.066,43548,37425,2212,3911,0.051,0.090
36122017,3612,2017,48500,41681,2464,4355,1.066,45484,39089,2311,4084,0.051,0.090
36122018,3612,2018,49617,42640,2521,4456,1.066,46532,39989,2364,4179,0.051,0.090
36122019,3612,2019,51347,44128,2608,4611,1.066,48154,41384,2446,4324,0.051,0.090
36122020,3612,2020,52835,45406,2684,4745,1.066,49550,42583,2517,4450,0.051,0.090
36122021,3612,2021,53583,46049,2722,4812,1.066,50252,43186,2553,4513,0.051,0.090
36122022,3612,2022,54332,46693,2760,4879,1.066,50954,43790,2588,4576,0.051,0.090
36122023,3612,2023,55081,47336,2798,4947,1.066,51656,44393,2624,4639,0.051,0.090
36122024,3612,2024,55829,47979,2836,5014,1.066,52358,44996,2660,4702,0.051,0.090
36122025,3612,2025,56578,48623,2874,5081,1.066,53060,45600,2695,4765,0.051,0.090
36122026,3612,2026,57326,49266,2912,5148,1.066,53762,46203,2731,4828,0.051,0.090
36122027,3612,2027,58074,49909,2950,5215,1.066,54464,46806,2767,4891,0.051,0.090
36122028,3612,2028,58823,50553,2988,5282,1.066,55166,47410,2802,4954,0.051,0.090
36122029,3612,2029,59572,51196,3026,5350,1.066,55868,48013,2838,5017,0.051,0.090
36122030,3612,2030,60321,51839,3065,5417,1.066,56570,48616,2874,5080,0.051,0.090
36122031,3612,2031,61069,52483,3102,5484,1.066,57272,49220,2909,5143,0.051,0.090
36122032,3612,2032,55463,47665,2817,4981,1.066,52014,44701,2642,4671,0.051,0.090
36122033,3612,2033,56083,48198,2849,5036,1.066,52596,45201,2672,4723,0.051,0.090
36122034,3612,2034,56704,48732,2880,5092,1.066,53178,45702,2701,4775,0.051,0.090
36122035,3612,2035,57324,49264,2912,5148,1.066,53760,46201,2731,4828,0.051,0.090
36122036,3612,2036,57945,49797,2944,5204,1.066,54342,46701,2761,4880,0.051,0.090
36122037,3612,2037,58565,50331,2975,5259,1.066,54924,47202,2790,4932,0.051,0.090
36122038,3612,2038,59186,50865,3007,5314,1.066,55506,47702,2820,4984,0.051,0.090
36122039,3612,2039,59807,51398,3038,5371,1.066,56088,48202,2849,5037,0.051,0.090
36122040,3612,2040,60427,51931,3070,5426,1.066,56670,48702,2879,5089,0.051,0.090
36122041,3612,2041,61110,52518,3104,5488,1.066,57311,49253,2911,5147,0.051,0.090
36122042,3612,2042,61794,53106,3139,5549,1.066,57952,49804,2944,5204,0.051,0.090
36122043,3612,2043,62477,53692,3174,5611,1.066,58593,50354,2977,5262,0.051,0.090
36122044,3612,2044,63161,54281,3208,5672,1.066,59234,50906,3009,5319,0.051,0.090
36122045,3612,2045,63845,54868,3244,5733,1.066,59875,51456,3042,5377,0.051,0.090
36122046,3612,2046,64528,55456,3278,5794,1.066,60516,52008,3074,5434,0.051,0.090
36122047,3612,2047,65212,56043,3313,5856,1.066,61157,52558,3107,5492,0.051,0.090
36122048,3612,2048,65895,56631,3347,5917,1.066,61798,53110,3139,5549,0.051,0.090
36122049,3612,2049,66579,57218,3382,5979,1.066,62439,53660,3172,5607,0.051,0.090
36122050,3612,2050,67262,57805,3416,6041,1.066,63080,54211,3204,5665,0.051,0.090
36122051,3612,2051,67994,58434,3454,6106,1.066,63766,54801,3239,5726,0.051,0.090
36122052,3612,2052,68725,59062,3491,6172,1.066,64452,55390,3274,5788,0.051,0.090
36122053,3612,2053,69456,59691,3528,6237,1.066,65138,55980,3309,5849,0.051,0.090
36122054,3612,2054,70189,60320,3566,6303,1.066,65824,56569,3344,5911,0.051,0.090
36122055,3612,2055,70920,60948,3603,6369,1.066,66510,57158,3379,5973,0.051,0.090
36122056,3612,2056,71651,61577,3640,6434,1.066,67196,57748,3414,6034,0.051,0.090
36122057,3612,2057,72383,62206,3677,6500,1.066,67882,58338,3448,6096,0.051,0.090
36122058,3612,2058,73114,62835,3714,6565,1.066,68568,58928,3483,6157,0.051,0.090
36122059,3612,2059,73845,63463,3751,6631,1.066,69254,59517,3518,6219,0.051,0.090
36122060,3612,2060,74577,64091,3789,6697,1.066,69940,60106,3553,6281,0.051,0.090
36132010,3613,2010,276,220,40,16,0.716,385,307,56,22,0.146,0.056
36132011,3613,2011,287,229,42,16,0.716,400,320,58,22,0.146,0.056
36132012,3613,2012,347,277,51,19,0.716,485,387,71,27,0.146,0.056
36132013,3613,2013,355,283,52,20,0.716,495,395,72,28,0.146,0.056
36132014,3613,2014,372,297,54,21,0.716,520,415,76,29,0.146,0.056
36132015,3613,2015,280,223,41,16,0.716,390,311,57,22,0.146,0.056
36132016,3613,2016,290,232,42,16,0.716,406,324,59,23,0.146,0.056
36132017,3613,2017,301,240,44,17,0.716,420,335,61,24,0.146,0.056
36132018,3613,2018,312,249,46,17,0.716,436,348,64,24,0.146,0.056
36132019,3613,2019,308,246,45,17,0.716,431,344,63,24,0.146,0.056
36132020,3613,2020,322,257,47,18,0.716,450,359,66,25,0.146,0.056
36132021,3613,2021,331,264,48,19,0.716,461,368,67,26,0.146,0.056
36132022,3613,2022,338,270,49,19,0.716,472,377,69,26,0.146,0.056
36132023,3613,2023,345,276,50,19,0.716,483,386,70,27,0.146,0.056
36132024,3613,2024,354,282,52,20,0.716,494,394,72,28,0.146,0.056
36132025,3613,2025,362,289,53,20,0.716,505,403,74,28,0.146,0.056
36132026,3613,2026,370,295,54,21,0.716,516,412,75,29,0.146,0.056
36132027,3613,2027,377,301,55,21,0.716,527,420,77,30,0.146,0.056
36132028,3613,2028,385,308,56,21,0.716,538,430,78,30,0.146,0.056
36132029,3613,2029,393,314,57,22,0.716,549,438,80,31,0.146,0.056
36132030,3613,2030,401,320,59,22,0.716,560,447,82,31,0.146,0.056
36132031,3613,2031,409,327,59,23,0.716,571,456,83,32,0.146,0.056
36132032,3613,2032,417,332,61,24,0.716,582,464,85,33,0.146,0.056
36132033,3613,2033,425,339,62,24,0.716,593,474,86,33,0.146,0.056
36132034,3613,2034,432,345,63,24,0.716,604,482,88,34,0.146,0.056
36132035,3613,2035,440,352,64,24,0.716,615,491,90,34,0.146,0.056
36132036,3613,2036,448,358,65,25,0.716,626,500,91,35,0.146,0.056
36132037,3613,2037,457,364,67,26,0.716,637,508,93,36,0.146,0.056
36132038,3613,2038,464,371,67,26,0.716,648,518,94,36,0.146,0.056
36132039,3613,2039,472,377,69,26,0.716,659,526,96,37,0.146,0.056
36132040,3613,2040,479,382,70,27,0.716,670,534,98,38,0.146,0.056
36132041,3613,2041,488,390,71,27,0.716,682,545,99,38,0.146,0.056
36132042,3613,2042,497,397,72,28,0.716,694,554,101,39,0.146,0.056
36132043,3613,2043,506,403,74,29,0.716,706,563,103,40,0.146,0.056
36132044,3613,2044,514,410,75,29,0.716,718,573,105,40,0.146,0.056
36132045,3613,2045,522,417,76,29,0.716,730,583,106,41,0.146,0.056
36132046,3613,2046,531,424,77,30,0.716,742,592,108,42,0.146,0.056
