STATIONGROUP,FACTOR,OldFactor,NewFactor,DIFF
COS,FAC_DEC,0.9399378142268536,0.8930237323711787,-0.046914081855674916
COT,FAC_DEC,0.961607919954832,1.019055609754811,0.05744768979997894
COU,FAC_DEC,0.9907495522682384,0.9639309655782972,-0.026818586689941193
COV,FAC_DEC,1.0351247223866955,0.9860958050342103,-0.04902891735248516
COW,FAC_DEC,0.9220858708726304,0.9142577798681156,-0.007828091004514759
COX,FAC_DEC,1.051032270468259,0.9980572441939296,-0.052975026274329484
COY,FAC_DEC,0.8026856847220103,0.8832954922128586,0.08060980749084834
CO0,FAC_FAL,1.1078779487978976,1.227238124066197,0.11936017526829934
CO1,FAC_FAL,0.7660195276866907,0.8270913620711934,0.0610718343845027
CO2,FAC_FAL,0.8386991555650524,0.8458003944583109,0.007101238893258532
CO3,FAC_FAL,1.15991540731341,1.219481694359945,0.059566287046534994
CO4,FAC_FAL,1.0062196473124758,1.0520029298364493,0.045783282523973456
CO5,FAC_FAL,1.0138025674637423,1.0396851828708835,0.025882615407141207
CO6,FAC_FAL,1.013134971273414,1.0248421991051226,0.011707227831708744
CO7,FAC_FAL,0.984139086788481,1.035523992927996,0.05138490613951496
CO8,FAC_FAL,1.0113587127124335,1.0185843546101905,0.007225641897756985
CO9,FAC_FAL,0.994121280831498,1.0387048229436755,0.04458354211217752
COA,FAC_FAL,1.0282094677575204,1.040185189776624,0.011975722019103685
COB,FAC_FAL,1.0250095491256306,1.0515548520098943,0.02654530288426371
COC,FAC_FAL,1.012474373947364,1.032288866248362,0.019814492300997966
COD,FAC_FAL,0.9798893555165372,1.0388732142149573,0.058983858698420044
COE,FAC_FAL,1.0134438782710609,1.0180882696136182,0.004644391342557341
COJ,FAC_FAL,1.0826577503230057,1.103491109816645,0.020833359493639403
COK,FAC_FAL,0.928446255414854,0.9767785952756048,0.048332339860750806
COM,FAC_FAL,1.187267201252711,1.30186418453991,0.11459698328719892
CON,FAC_FAL,1.0295233684624256,1.0739544182506484,0.044431049788222765
COO,FAC_FAL,1.031216301596735,1.066795666701103,0.03557936510436788
COP,FAC_FAL,1.0315747969838431,1.0664343026745418,0.03485950569069862
COQ,FAC_FAL,1.003014009429169,1.0378288980719512,0.03481488864278215
COR,FAC_FAL,1.016221754875105,1.0516033612909546,0.03538160641584964
COS,FAC_FAL,1.0323676111368902,1.0277748544762713,-0.00459275666061898
COT,FAC_FAL,1.024274132842,1.041921497763287,0.017647364921286934
COU,FAC_FAL,1.0094997368319047,1.020257789884653,0.01075805305274824
COV,FAC_FAL,1.012721434796596,1.0323141868272,0.019592752030604066
COW,FAC_FAL,1.020206678413195,1.0300700031553185,0.009863324742123591
COX,FAC_FAL,1.0821695573109829,1.066014780358305,-0.016154776952677752
COY,FAC_FAL,1.0091329273826954,1.1068299323315076,0.09769700494881217
CO0,FAC_FEB,0.3394940097513057,0.3868125680402862,0.04731855828898046
CO1,FAC_FEB,0.4560697759655718,0.5324989044066534,0.07642912844108157
CO2,FAC_FEB,1.1206950445816133,1.2417531058336966,0.1210580612520833
CO3,FAC_FEB,0.419881162166227,0.5061437292259207,0.08626256705969365
CO4,FAC_FEB,0.8353217412785494,0.8543984328825883,0.01907669160403891
CO5,FAC_FEB,0.8710036215137416,0.8897407627988806,0.018737141285139036
CO6,FAC_FEB,0.9381227216784546,0.9441989092754778,0.006076187597023219
CO7,FAC_FEB,0.7755957709827622,0.7451025707942867,-0.030493200188475567
CO8,FAC_FEB,0.978146804148265,0.9717841358168676,-0.006362668331397425
CO9,FAC_FEB,0.6688100075021773,0.756896386444144,0.08808637894196669
COA,FAC_FEB,0.8587334534925244,0.8608821623000117,0.0021487088074872984
COB,FAC_FEB,0.91778884155179,0.9009209967642008,-0.01686784478758918
COC,FAC_FEB,0.9576378834705308,0.9866334670782586,0.028995583607727804
COD,FAC_FEB,0.9399710084642756,0.948308185418391,0.0083371769541154
COE,FAC_FEB,0.7672781768952474,0.769327051513704,0.0020488746184565976
COJ,FAC_FEB,0.537454217110204,0.5994286151255078,0.0619743980153038
COK,FAC_FEB,1.0796479663025271,1.0532141522881169,-0.02643381401441025
COM,FAC_FEB,0.2102109756809521,0.251696692773254,0.04148571709230192
CON,FAC_FEB,0.6010012840138615,0.6495041957489596,0.04850291173509802
COO,FAC_FEB,0.7178785505240498,0.6950739798854243,-0.02280457063862551
COP,FAC_FEB,0.8503750603532433,0.864771015031098,0.014395954677854705
COQ,FAC_FEB,0.8360422671371806,0.8515253518819413,0.015483084744760789
COR,FAC_FEB,0.8835773192305854,0.9011787530179856,0.0176014337874002
COS,FAC_FEB,0.8981778667801474,0.9293265102991884,0.031148643519041008
COT,FAC_FEB,0.94712082091743,0.9287272985884502,-0.01839352232897984
COU,FAC_FEB,0.9704540487656356,0.9768297316672844,0.006375682901648805
COV,FAC_FEB,1.017691325877118,1.032919833716205,0.015228507839087024
COW,FAC_FEB,0.945079273666883,0.9675794629974764,0.02250018933059339
COX,FAC_FEB,0.9889830005406752,0.9758729127980432,-0.013110087742632004
COY,FAC_FEB,0.7486984025493916,0.6460832557895279,-0.10261514675986372
CO0,FAC_FRI,1.0010664825562483,1.0069987532085802,0.005932270652331928
CO1,FAC_FRI,1.2329864988181414,1.2263963107840952,-0.006590188034046207
CO2,FAC_FRI,1.0138763799103645,1.1087065182508802,0.09483013834051568
CO3,FAC_FRI,1.1948829667782124,1.1777165057761525,-0.017166461002059874
CO4,FAC_FRI,1.2285515537234462,1.224705618918884,-0.003845934804562079
CO5,FAC_FRI,1.1792921078282086,1.1716149030134686,-0.007677204814739991
CO6,FAC_FRI,1.143646063524841,1.1292928707876502,-0.014353192737190934
CO7,FAC_FRI,1.2340018762598424,1.2517797702367048,0.01777789397686247
CO8,FAC_FRI,1.1521043062211545,1.1197190741331802,-0.03238523208797428
CO9,FAC_FRI,1.0997618699771428,1.13459714461933,0.034835274642187164
COA,FAC_FRI,1.121896185821532,1.1560681568902476,0.03417197106871561
COB,FAC_FRI,1.144095891248578,1.1432029706098954,-0.000892920638682515
COC,FAC_FRI,1.1342890585224783,1.1163911514170126,-0.017897907105465682
COD,FAC_FRI,1.1363233718328902,1.1200439341779314,-0.016279437654958873
COE,FAC_FRI,1.155350735007553,1.151282267623188,-0.004068467384364949
COJ,FAC_FRI,1.1153347373802696,1.0975445407903963,-0.01779019658987324
COK,FAC_FRI,1.123787396231475,1.1261185502970528,0.002331154065577712
COM,FAC_FRI,1.268187670185232,1.2472498628756796,-0.020937807309552303
CON,FAC_FRI,1.1349974589801497,1.1737643925634935,0.03876693358334382
COO,FAC_FRI,1.1062686770197412,1.107555722842859,0.0012870458231177828
COP,FAC_FRI,1.1504889294427074,1.1431477388940494,-0.007341190548658005
COQ,FAC_FRI,1.178218048418184,1.17653991234823,-0.0016781360699538173
COR,FAC_FRI,1.174994794170062,1.1543774321100453,-0.020617362060016742
COS,FAC_FRI,1.1558305841333394,1.1387201393691744,-0.01711044476416501
COT,FAC_FRI,1.141810622150401,1.1176167911181414,-0.024193831032259583
COU,FAC_FRI,1.144961159267729,1.12691600456054,-0.018045154707188926
COV,FAC_FRI,1.1549315642989324,1.136404047732247,-0.018527516566685387
COW,FAC_FRI,1.153679660892354,1.160355129780735,0.006675468888380998
COX,FAC_FRI,1.125734693917569,1.1478922771354496,0.02215758321788064
COY,FAC_FRI,1.1263375640091615,1.0587779078614323,-0.06755965614772919
CO0,FAC_JAN,0.320611969578387,0.3991910839429836,0.07857911436459658
CO1,FAC_JAN,0.4324017636158536,0.4820715574701422,0.0496697938542886
CO2,FAC_JAN,1.1402537808871442,1.3333059413869637,0.19305216049981944
CO3,FAC_JAN,0.3857536633623297,0.4257259441002645,0.039972280737934796
CO4,FAC_JAN,0.7518059075494997,0.7496213913223491,-0.002184516227150657
CO5,FAC_JAN,0.8082633568318279,0.8364182696685494,0.028154912836721446
CO6,FAC_JAN,0.8930546009272727,0.8976145430991328,0.004559942171860065
CO7,FAC_JAN,0.7706564188241717,0.7764173183017256,0.005760899477553871
CO8,FAC_JAN,0.9461899911139956,0.9349387945971552,-0.011251196516840367
CO9,FAC_JAN,0.6496647908456837,0.7192412947814336,0.06957650393574988
COA,FAC_JAN,0.7722741039944213,0.720720861123016,-0.05155324287140528
COB,FAC_JAN,0.8654792916854331,0.8603959108821375,-0.005083380803295623
COC,FAC_JAN,0.9263964220523472,0.9408505678323448,0.014454145779997596
COD,FAC_JAN,0.9583026748590464,0.8668795891742124,-0.09142308568483404
COE,FAC_JAN,0.7399344271676772,0.7336452095015689,-0.006289217666108349
COJ,FAC_JAN,0.4149750899264168,0.5721454668999852,0.15717037697356845
COK,FAC_JAN,1.147655333380896,1.0416968985719022,-0.10595843480899392
COM,FAC_JAN,0.2509847916342588,0.2944936051808275,0.043508813546568714
CON,FAC_JAN,0.5368000360619636,0.5523347318613298,0.015534695799366172
COO,FAC_JAN,0.6606606929139981,0.6347113257039462,-0.02594936721005192
COP,FAC_JAN,0.81593663621472,0.8341319420195826,0.018195305804862616
COQ,FAC_JAN,0.7909732368480461,0.8113593826663605,0.02038614581831444
COR,FAC_JAN,0.8522930576048603,0.8392434550318411,-0.013049602573019237
COS,FAC_JAN,0.8599703183771631,0.895531091845327,0.035560773468163887
COT,FAC_JAN,0.9024160599709178,0.8754859452878948,-0.026930114683022977
COU,FAC_JAN,0.9345850552812196,0.9149528419582046,-0.019632213323015013
COV,FAC_JAN,0.9600213031428524,0.9066859379358754,-0.053335365206977015
COW,FAC_JAN,0.8591475377364065,0.8812862277502741,0.02213869001386759
COX,FAC_JAN,0.8667134521250794,0.8516242468861497,-0.01508920523892976
COY,FAC_JAN,0.7470626180350047,0.6558470274599253,-0.09121559057507944
CO0,FAC_JUL,2.0657961761013577,2.153711426839584,0.08791525073822637
CO1,FAC_JUL,2.609596022454084,2.607404754091795,-0.0021912683622891116
CO2,FAC_JUL,1.352569217579096,1.1385917665474874,-0.2139774510316086
CO3,FAC_JUL,1.8682388096059448,1.832590899088557,-0.03564791051738769
CO4,FAC_JUL,1.1690565725476434,1.1147417970720537,-0.054314775475589716
CO5,FAC_JUL,1.1372185514509543,1.0707115488889556,-0.06650700256199871
CO6,FAC_JUL,1.031387205878588,1.049036802851645,0.017649596973057013
CO7,FAC_JUL,1.3139639437010122,1.341026046282841,0.02706210258182873
CO8,FAC_JUL,0.9976436620488214,1.0140047398745646,0.016361077825743253
CO9,FAC_JUL,1.3321744803123652,1.24347565095132,-0.08869882936104512
COA,FAC_JUL,1.2107689079308053,1.208520083543195,-0.0022488243876102043
COB,FAC_JUL,1.0568904612300156,1.0534929753817763,-0.00339748584823929
COC,FAC_JUL,1.033595384215042,1.0306761860710505,-0.0029191981439915526
COD,FAC_JUL,1.1807844729908397,1.2055373996587806,0.024752926667940933
COE,FAC_JUL,1.268664563360571,1.2526992327490023,-0.015965330611568795
COJ,FAC_JUL,1.1780139948783408,1.089242410982819,-0.08877158389552187
COK,FAC_JUL,1.116224959167935,1.120109452078902,0.00388449291096693
COM,FAC_JUL,2.400516142419965,2.5017771513721345,0.10126100895216972
CON,FAC_JUL,1.4472409045439605,1.392894819657064,-0.054346084886896406
COO,FAC_JUL,1.2312912994253444,1.197045715083328,-0.03424558434201641
COP,FAC_JUL,1.079645085561053,1.022753943836988,-0.056891141724065175
COQ,FAC_JUL,1.205599133375693,1.1599136771842022,-0.04568545619149078
COR,FAC_JUL,1.1473659701591017,1.1514431741153748,0.00407720395627309
COS,FAC_JUL,1.0366209622216074,1.0362307982769794,-0.00039016394462798587
COT,FAC_JUL,1.0100383451627046,1.012953335054643,0.00291498989193828
COU,FAC_JUL,0.9959643596743324,1.0033041394135862,0.0073397797392538155
COV,FAC_JUL,0.9408872568558216,0.927428305357386,-0.013458951498435678
COW,FAC_JUL,1.0082197674576103,0.9924343619911676,-0.015785405466442692
COX,FAC_JUL,0.9080560120606476,0.9342198729890432,0.02616386092839562
COY,FAC_JUL,1.375967318795273,1.3314272804933351,-0.04454003830193787
CO0,FAC_JUN,1.8914421201066955,1.4069979473648024,-0.4844441727418931
CO1,FAC_JUN,1.6769097036467218,1.5980058463750444,-0.07890385727167737
CO2,FAC_JUN,1.2120639586810806,0.7962938791783302,-0.41577007950275047
CO3,FAC_JUN,1.5833044887266716,1.459660065389158,-0.12364442333751358
CO4,FAC_JUN,1.125786433459382,1.0618686108102289,-0.06391782264915302
CO5,FAC_JUN,1.0980879992273327,1.030492169068471,-0.06759583015886172
CO6,FAC_JUN,1.041649210387477,1.0017404868934376,-0.0399087234940394
CO7,FAC_JUN,1.169819514319914,1.1562352578694006,-0.01358425645051331
CO8,FAC_JUN,1.0174151114541587,0.99004552884694,-0.02736958260721878
CO9,FAC_JUN,1.3221735911927723,1.1898822946718766,-0.13229129652089577
COA,FAC_JUN,1.163520919018206,1.1928409763077827,0.02932005728957665
COB,FAC_JUN,1.0629428480176055,1.0407497649981858,-0.02219308301941969
COC,FAC_JUN,1.0414832565166012,0.998054391959101,-0.04342886455750028
COD,FAC_JUN,1.1061198747815066,1.0308282547976393,-0.07529161998386735
COE,FAC_JUN,1.1852832682811418,1.2141222562562597,0.028838987975117858
COJ,FAC_JUN,1.262901761881208,1.2142881569208066,-0.048613604960401346
COK,FAC_JUN,1.0014286418860905,0.985487960766546,-0.015940681119544498
COM,FAC_JUN,1.69562203615972,1.5458704813290651,-0.14975155483065494
CON,FAC_JUN,1.412545425909148,1.4021294464456775,-0.010415979463470393
COO,FAC_JUN,1.2044363972284329,1.2496855257284158,0.04524912849998297
COP,FAC_JUN,1.1046864011476325,1.0684130177345947,-0.03627338341303776
COQ,FAC_JUN,1.1718964878662066,1.1517389513161946,-0.020157536550011956
COR,FAC_JUN,1.102245178664295,1.0567385209219713,-0.045506657742323764
COS,FAC_JUN,1.063569432392304,1.036547073630072,-0.027022358762232024
COT,FAC_JUN,1.0351858944153494,1.009914727287213,-0.025271167128136263
COU,FAC_JUN,1.022215742314597,0.9992338105582604,-0.02298193175633656
COV,FAC_JUN,0.969969480505537,0.9675262560065456,-0.00244322449899137
COW,FAC_JUN,1.031020882303022,1.0007061480580848,-0.030314734244937247
COX,FAC_JUN,0.9264116391239452,0.950698055548259,0.02428641642431384
COY,FAC_JUN,1.2326893444849845,1.1388812863977864,-0.09380805808719805
CO0,FAC_MAR,0.4227600925733961,0.3671104431561576,-0.05564964941723849
CO1,FAC_MAR,0.4858843633230556,0.4692152137911198,-0.016669149531935823
CO2,FAC_MAR,1.0601703086693732,1.226985450520111,0.16681514185073776
CO3,FAC_MAR,0.4960593305833187,0.4677261567345311,-0.028333173848787585
CO4,FAC_MAR,1.0452387087697517,1.02623312022094,-0.019005588548811625
CO5,FAC_MAR,0.9805605606388416,0.984711344166299,0.004150783527457458
CO6,FAC_MAR,0.9889787911461548,0.9655921789183676,-0.023386612227787262
CO7,FAC_MAR,0.9305887085083964,0.8995986606207278,-0.03099004788766857
CO8,FAC_MAR,1.00592083320107,0.9642512489178464,-0.04166958428322365
CO9,FAC_MAR,0.9442912619281758,0.9227828397180732,-0.02150842221010263
COA,FAC_MAR,0.9173946823840702,0.8086083965869607,-0.10878628579710947
COB,FAC_MAR,0.961889288122684,0.9148227614761814,-0.04706652664650268
COC,FAC_MAR,0.9795959282169936,0.9560507722636258,-0.023545155953367813
COD,FAC_MAR,0.9514960154219154,0.8491134541108408,-0.1023825613110746
COE,FAC_MAR,0.9185989296534368,0.9115392753514688,-0.007059654301967977
COJ,FAC_MAR,1.0523576319109975,0.9917595531763552,-0.06059807873464229
COK,FAC_MAR,1.0727665274913532,0.989756562854924,-0.08300996463642918
COM,FAC_MAR,0.2308548784496112,0.2520962113332116,0.02124133288360039
CON,FAC_MAR,0.8286619463885163,0.7813530011052332,-0.04730894528328311
COO,FAC_MAR,0.9530700233235764,0.8821938429588515,-0.07087618036472487
COP,FAC_MAR,0.9395903877305788,0.9121455352630604,-0.027444852467518377
COQ,FAC_MAR,0.9315219394197276,0.9125599587968196,-0.018961980622907992
COR,FAC_MAR,0.922650487703112,0.864429202038852,-0.05822128566425999
COS,FAC_MAR,0.9669136034480318,0.964833436621388,-0.0020801668266438034
COT,FAC_MAR,0.9887908359796732,0.9462262195889588,-0.042564616390714405
COU,FAC_MAR,0.9965378393183276,0.9735207672537516,-0.02301707206457604
COV,FAC_MAR,1.0302718565017106,1.0418321278278715,0.011560271326160887
COW,FAC_MAR,1.025221081386959,1.0201739650768695,-0.005047116310089583
COX,FAC_MAR,1.013054359550838,0.9981127202239024,-0.014941639326935485
COY,FAC_MAR,0.8334384404484569,0.752032266755085,-0.08140617369337189
CO0,FAC_MAX,2.0657961761013577,2.153711426839584,0.08791525073822637
CO1,FAC_MAX,2.609596022454084,2.607404754091795,-0.0021912683622891116
CO2,FAC_MAX,1.352569217579096,1.3333059413869637,-0.019263276192132306
CO3,FAC_MAX,1.8682388096059448,1.832590899088557,-0.03564791051738769
CO4,FAC_MAX,1.1690565725476434,1.1147417970720537,-0.054314775475589716
CO5,FAC_MAX,1.1372185514509543,1.0707115488889556,-0.06650700256199871
CO6,FAC_MAX,1.041649210387477,1.049036802851645,0.00738759246416798
CO7,FAC_MAX,1.3139639437010122,1.341026046282841,0.02706210258182873
CO8,FAC_MAX,1.0254369118009663,1.0495114104650038,0.024074498664037547
CO9,FAC_MAX,1.3321744803123652,1.24347565095132,-0.08869882936104512
COA,FAC_MAX,1.2107689079308053,1.208520083543195,-0.0022488243876102043
COB,FAC_MAX,1.0778772174771352,1.0783014147917531,0.00042419731461795784
COC,FAC_MAX,1.0567277706587563,1.0553415222948106,-0.0013862483639457412
COD,FAC_MAX,1.1807844729908397,1.2055373996587806,0.024752926667940933
COE,FAC_MAX,1.268664563360571,1.2526992327490023,-0.015965330611568795
COJ,FAC_MAX,1.4011023127761268,1.334730294983723,-0.06637201779240387
COK,FAC_MAX,1.147655333380896,1.120109452078902,-0.0275458813019942
COM,FAC_MAX,2.400516142419965,2.5017771513721345,0.10126100895216972
CON,FAC_MAX,1.4472409045439605,1.4021294464456775,-0.045111458098282986
COO,FAC_MAX,1.2312912994253444,1.2496855257284158,0.018394226303071415
COP,FAC_MAX,1.106459236219312,1.1275373441236245,0.021078107904312526
COQ,FAC_MAX,1.205599133375693,1.1599136771842022,-0.04568545619149078
COR,FAC_MAX,1.1473659701591017,1.1514431741153748,0.00407720395627309
COS,FAC_MAX,1.072395186995016,1.0821819190648168,0.009786732069800852
COT,FAC_MAX,1.04344158156727,1.0509663459180834,0.0075247643508133955
COU,FAC_MAX,1.0244621820202726,1.043555022887118,0.019092840866845373
COV,FAC_MAX,1.0365961271609994,1.064405493856906,0.027809366695906723
COW,FAC_MAX,1.070998960667917,1.1083576197667058,0.03735865909878866
COX,FAC_MAX,1.1263911966684543,1.100111369318764,-0.026279827349690255
COY,FAC_MAX,1.375967318795273,1.3314272804933351,-0.04454003830193787
CO0,FAC_MAY,0.9747646647683044,0.9610797601506726,-0.013684904617631721
CO1,FAC_MAY,0.8721830198034718,0.8577811023695965,-0.014401917433875311
CO2,FAC_MAY,0.6054250200827601,0.6796523695386543,0.07422734945589415
CO3,FAC_MAY,0.9569545076288878,0.9398756007124074,-0.017078906916480396
CO4,FAC_MAY,1.0203774066682956,1.045603535441822,0.02522612877352648
CO5,FAC_MAY,1.0206384459954136,1.0394492390868126,0.018810793091398992
CO6,FAC_MAY,1.0201677686804635,1.03456956464927,0.01440179596880653
CO7,FAC_MAY,1.0303099365429111,1.0182585962869604,-0.012051340255950782
CO8,FAC_MAY,1.0113740819598205,1.019302418631951,0.007928336672130554
CO9,FAC_MAY,1.1327223587568045,1.114709057626995,-0.01801330112980959
COA,FAC_MAY,1.037508942913999,1.0731862472505482,0.035677304336549254
COB,FAC_MAY,1.0310904820574998,1.0458732057627695,0.014782723705269785
COC,FAC_MAY,1.0123538996553298,1.0138518955291749,0.001497995873845026
COD,FAC_MAY,0.9450559209348732,0.9693116137918788,0.024255692857005573
COE,FAC_MAY,1.031137485900781,1.0773250506434229,0.04618756474264196
COJ,FAC_MAY,1.4011023127761268,1.334730294983723,-0.06637201779240387
COK,FAC_MAY,0.8426665010473952,0.8917736645610725,0.04910716351367739
COM,FAC_MAY,0.7341027080658016,0.3182225863177,-0.41588012174810157
CON,FAC_MAY,1.2061680287991017,1.2272353390632489,0.02106731026414721
COO,FAC_MAY,1.1482898975911626,1.1942971895363,0.04600729194513731
COP,FAC_MAY,1.106459236219312,1.1129161678230497,0.006456931603737726
COQ,FAC_MAY,1.05051133976151,1.0493689803437054,-0.001142359417804606
COR,FAC_MAY,1.0181484081067669,1.0408193477161796,0.022670939609412688
COS,FAC_MAY,1.0534211121217594,1.0821819190648168,0.028760806943057382
COT,FAC_MAY,1.0278408078890768,1.034924568257153,0.007083760368076231
COU,FAC_MAY,1.0244621820202726,1.043555022887118,0.019092840866845373
COV,FAC_MAY,1.002875764029648,0.999906644912684,-0.0029691191169639586
COW,FAC_MAY,1.0446254707064069,1.050071682468808,0.005446211762401232
COX,FAC_MAY,1.0142818427677025,1.025934887618469,0.01165304485076657
COY,FAC_MAY,1.022629259437542,1.0905566427578912,0.06792738332034931
CO0,FAC_MON,0.704786027970164,0.7082752978914846,0.0034892699213205924
CO1,FAC_MON,0.7870386965648666,0.8163350300984136,0.029296333533546992
CO2,FAC_MON,0.721934063100403,0.824181697540969,0.10224763444056606
