;Idx_WF,WF_Ext,Year,AWDT,PASS_VOL,TRUCK_MD,TRUCK_HV,AWDT_FAC,AADT,PASSENGER,TRUCK_SU,TRUCK_MU,PctTrk_SU,PctTrk_MU
36072021,3607,2021,2093,1501,296,296,0.984,2127,1525,301,301,0.141,0.141
36072022,3607,2022,2129,1527,301,301,0.984,2164,1552,306,306,0.141,0.141
36072023,3607,2023,2166,1554,306,306,0.984,2201,1579,311,311,0.141,0.141
36072024,3607,2024,2202,1580,311,311,0.984,2238,1606,316,316,0.141,0.141
36072025,3607,2025,2239,1607,316,316,0.984,2275,1633,321,321,0.141,0.141
36072026,3607,2026,2275,1631,322,322,0.984,2312,1658,327,327,0.141,0.141
36072027,3607,2027,2312,1658,327,327,0.984,2349,1685,332,332,0.141,0.141
36072028,3607,2028,2349,1685,332,332,0.984,2386,1712,337,337,0.141,0.141
36072029,3607,2029,2385,1711,337,337,0.984,2423,1739,342,342,0.141,0.141
36072030,3607,2030,2420,1736,342,342,0.984,2460,1764,348,348,0.141,0.141
36072031,3607,2031,2456,1762,347,347,0.984,2497,1791,353,353,0.141,0.141
36072032,3607,2032,2493,1789,352,352,0.984,2534,1818,358,358,0.141,0.141
36072033,3607,2033,2529,1815,357,357,0.984,2571,1845,363,363,0.141,0.141
36072034,3607,2034,2566,1840,363,363,0.984,2608,1870,369,369,0.141,0.141
36072035,3607,2035,2603,1867,368,368,0.984,2645,1897,374,374,0.141,0.141
36072036,3607,2036,2639,1893,373,373,0.984,2682,1924,379,379,0.141,0.141
36072037,3607,2037,2676,1920,378,378,0.984,2719,1951,384,384,0.141,0.141
36072038,3607,2038,2712,1946,383,383,0.984,2756,1978,389,389,0.141,0.141
36072039,3607,2039,2749,1971,389,389,0.984,2793,2003,395,395,0.141,0.141
36072040,3607,2040,2786,1998,394,394,0.984,2830,2030,400,400,0.141,0.141
36072041,3607,2041,2822,2024,399,399,0.984,2867,2057,405,405,0.141,0.141
36072042,3607,2042,2857,2051,403,403,0.984,2904,2084,410,410,0.141,0.141
36072043,3607,2043,2893,2075,409,409,0.984,2941,2109,416,416,0.141,0.141
36072044,3607,2044,2930,2102,414,414,0.984,2978,2136,421,421,0.141,0.141
36072045,3607,2045,2966,2128,419,419,0.984,3015,2163,426,426,0.141,0.141
36072046,3607,2046,3003,2155,424,424,0.984,3052,2190,431,431,0.141,0.141
36072047,3607,2047,3040,2182,429,429,0.984,3089,2217,436,436,0.141,0.141
36072048,3607,2048,3076,2206,435,435,0.984,3126,2242,442,442,0.141,0.141
36072049,3607,2049,3113,2233,440,440,0.984,3163,2269,447,447,0.141,0.141
36072050,3607,2050,3149,2259,445,445,0.984,3200,2296,452,452,0.141,0.141
36072051,3607,2051,3186,2286,450,450,0.984,3237,2323,457,457,0.141,0.141
36072052,3607,2052,3222,2310,456,456,0.984,3274,2348,463,463,0.141,0.141
36072053,3607,2053,3259,2337,461,461,0.984,3311,2375,468,468,0.141,0.141
36072054,3607,2054,3294,2364,465,465,0.984,3348,2402,473,473,0.141,0.141
36072055,3607,2055,3330,2390,470,470,0.984,3385,2429,478,478,0.141,0.141
36072056,3607,2056,3367,2415,476,476,0.984,3422,2454,484,484,0.141,0.141
36072057,3607,2057,3403,2441,481,481,0.984,3459,2481,489,489,0.141,0.141
36072058,3607,2058,3440,2468,486,486,0.984,3496,2508,494,494,0.141,0.141
36072059,3607,2059,3476,2494,491,491,0.984,3533,2535,499,499,0.141,0.141
36072060,3607,2060,3513,2521,496,496,0.984,3570,2562,504,504,0.141,0.141
36082010,3608,2010,7468,7278,95,95,0.959,7785,7587,99,99,0.013,0.013
36082011,3608,2011,7588,7396,96,96,0.959,7910,7710,100,100,0.013,0.013
36082012,3608,2012,7041,6863,89,89,0.959,7340,7154,93,93,0.013,0.013
36082013,3608,2013,5862,5712,75,75,0.959,6110,5954,78,78,0.013,0.013
36082014,3608,2014,7295,7109,93,93,0.959,7605,7411,97,97,0.013,0.013
36082015,3608,2015,7679,7483,98,98,0.959,8005,7801,102,102,0.013,0.013
36082016,3608,2016,8052,7846,103,103,0.959,8393,8179,107,107,0.013,0.013
36082017,3608,2017,8289,8077,106,106,0.959,8640,8420,110,110,0.013,0.013
36082018,3608,2018,8572,8356,108,108,0.959,8936,8710,113,113,0.013,0.013
36082019,3608,2019,8687,8467,110,110,0.959,9056,8826,115,115,0.013,0.013
36082020,3608,2020,8825,8601,112,112,0.959,9200,8966,117,117,0.013,0.013
36082021,3608,2021,8875,8649,113,113,0.959,9252,9016,118,118,0.013,0.013
36082022,3608,2022,8925,8699,113,113,0.959,9304,9068,118,118,0.013,0.013
36082023,3608,2023,8975,8747,114,114,0.959,9356,9118,119,119,0.013,0.013
36082024,3608,2024,9025,8797,114,114,0.959,9408,9170,119,119,0.013,0.013
36082025,3608,2025,9075,8845,115,115,0.959,9460,9220,120,120,0.013,0.013
36082026,3608,2026,9125,8893,116,116,0.959,9512,9270,121,121,0.013,0.013
36082027,3608,2027,9175,8943,116,116,0.959,9564,9322,121,121,0.013,0.013
36082028,3608,2028,9225,8991,117,117,0.959,9616,9372,122,122,0.013,0.013
36082029,3608,2029,9275,9039,118,118,0.959,9668,9422,123,123,0.013,0.013
36082030,3608,2030,9324,9088,118,118,0.959,9720,9474,123,123,0.013,0.013
36082031,3608,2031,9374,9136,119,119,0.959,9772,9524,124,124,0.013,0.013
36082032,3608,2032,9424,9184,120,120,0.959,9824,9574,125,125,0.013,0.013
36082033,3608,2033,9474,9234,120,120,0.959,9876,9626,125,125,0.013,0.013
36082034,3608,2034,9524,9282,121,121,0.959,9928,9676,126,126,0.013,0.013
36082035,3608,2035,9574,9330,122,122,0.959,9980,9726,127,127,0.013,0.013
36082036,3608,2036,9624,9380,122,122,0.959,10032,9778,127,127,0.013,0.013
36082037,3608,2037,9674,9428,123,123,0.959,10084,9828,128,128,0.013,0.013
36082038,3608,2038,9724,9476,124,124,0.959,10136,9878,129,129,0.013,0.013
36082039,3608,2039,9774,9526,124,124,0.959,10188,9930,129,129,0.013,0.013
36082040,3608,2040,9824,9574,125,125,0.959,10240,9980,130,130,0.013,0.013
36082041,3608,2041,9879,9627,126,126,0.959,10297,10035,131,131,0.013,0.013
36082042,3608,2042,9933,9681,126,126,0.959,10354,10092,131,131,0.013,0.013
36082043,3608,2043,9988,9734,127,127,0.959,10411,10147,132,132,0.013,0.013
36082044,3608,2044,10043,9787,128,128,0.959,10468,10202,133,133,0.013,0.013
36082045,3608,2045,10098,9840,129,129,0.959,10525,10257,134,134,0.013,0.013
36082046,3608,2046,10152,9894,129,129,0.959,10582,10314,134,134,0.013,0.013
36082047,3608,2047,10207,9947,130,130,0.959,10639,10369,135,135,0.013,0.013
36082048,3608,2048,10260,10000,130,130,0.959,10696,10424,136,136,0.013,0.013
36082049,3608,2049,10315,10053,131,131,0.959,10753,10479,137,137,0.013,0.013
36082050,3608,2050,10369,10107,131,131,0.959,10810,10536,137,137,0.013,0.013
36082051,3608,2051,10424,10160,132,132,0.959,10867,10591,138,138,0.013,0.013
36082052,3608,2052,10479,10213,133,133,0.959,10924,10646,139,139,0.013,0.013
36082053,3608,2053,10533,10267,133,133,0.959,10981,10703,139,139,0.013,0.013
36082054,3608,2054,10588,10320,134,134,0.959,11038,10758,140,140,0.013,0.013
36082055,3608,2055,10643,10373,135,135,0.959,11095,10813,141,141,0.013,0.013
36082056,3608,2056,10698,10426,136,136,0.959,11152,10868,142,142,0.013,0.013
36082057,3608,2057,10752,10480,136,136,0.959,11209,10925,142,142,0.013,0.013
36082058,3608,2058,10807,10533,137,137,0.959,11266,10980,143,143,0.013,0.013
36082059,3608,2059,10862,10586,138,138,0.959,11323,11035,144,144,0.013,0.013
36082060,3608,2060,10917,10639,139,139,0.959,11380,11090,145,145,0.013,0.013
36092010,3609,2010,15313,8707,3303,3303,1.007,15215,8651,3282,3282,0.216,0.216
36092011,3609,2011,18525,10533,3996,3996,1.007,18405,10465,3970,3970,0.216,0.216
36092012,3609,2012,18801,10691,4055,4055,1.007,18680,10622,4029,4029,0.216,0.216
36092013,3609,2013,19139,10881,4129,4129,1.007,19015,10811,4102,4102,0.216,0.216
36092014,3609,2014,19711,11209,4251,4251,1.007,19585,11137,4224,4224,0.216,0.216
36092015,3609,2015,20835,11847,4494,4494,1.007,20700,11770,4465,4465,0.216,0.216
36092016,3609,2016,21919,12463,4728,4728,1.007,21777,12383,4697,4697,0.216,0.216
36092017,3609,2017,22378,12724,4827,4827,1.007,22234,12642,4796,4796,0.216,0.216
36092018,3609,2018,22982,13068,4957,4957,1.007,22834,12984,4925,4925,0.216,0.216
36092019,3609,2019,23420,13316,5052,5052,1.007,23268,13230,5019,5019,0.216,0.216
36092020,3609,2020,23974,13632,5171,5171,1.007,23820,13544,5138,5138,0.216,0.216
36092021,3609,2021,24504,13934,5285,5285,1.007,24346,13844,5251,5251,0.216,0.216
36092022,3609,2022,25034,14234,5400,5400,1.007,24872,14142,5365,5365,0.216,0.216
36092023,3609,2023,25564,14536,5514,5514,1.007,25398,14442,5478,5478,0.216,0.216
36092024,3609,2024,26092,14836,5628,5628,1.007,25924,14740,5592,5592,0.216,0.216
36092025,3609,2025,26622,15138,5742,5742,1.007,26450,15040,5705,5705,0.216,0.216
36092026,3609,2026,27152,15438,5857,5857,1.007,26976,15338,5819,5819,0.216,0.216
36092027,3609,2027,27682,15740,5971,5971,1.007,27502,15638,5932,5932,0.216,0.216
36092028,3609,2028,28210,16040,6085,6085,1.007,28028,15936,6046,6046,0.216,0.216
36092029,3609,2029,28740,16342,6199,6199,1.007,28554,16236,6159,6159,0.216,0.216
36092030,3609,2030,29269,16641,6314,6314,1.007,29080,16534,6273,6273,0.216,0.216
36092031,3609,2031,29800,16944,6428,6428,1.007,29607,16835,6386,6386,0.216,0.216
36092032,3609,2032,30329,17245,6542,6542,1.007,30134,17134,6500,6500,0.216,0.216
36092033,3609,2033,30860,17546,6657,6657,1.007,30661,17433,6614,6614,0.216,0.216
36092034,3609,2034,31391,17849,6771,6771,1.007,31188,17734,6727,6727,0.216,0.216
36092035,3609,2035,31920,18150,6885,6885,1.007,31715,18033,6841,6841,0.216,0.216
36092036,3609,2036,32451,18451,7000,7000,1.007,32242,18332,6955,6955,0.216,0.216
36092037,3609,2037,32982,18754,7114,7114,1.007,32769,18633,7068,7068,0.216,0.216
36092038,3609,2038,33513,19055,7229,7229,1.007,33296,18932,7182,7182,0.216,0.216
36092039,3609,2039,34042,19356,7343,7343,1.007,33823,19231,7296,7296,0.216,0.216
36092040,3609,2040,34573,19659,7457,7457,1.007,34350,19532,7409,7409,0.216,0.216
36092041,3609,2041,35103,19959,7572,7572,1.007,34876,19830,7523,7523,0.216,0.216
36092042,3609,2042,35633,20261,7686,7686,1.007,35402,20130,7636,7636,0.216,0.216
36092043,3609,2043,36161,20561,7800,7800,1.007,35928,20428,7750,7750,0.216,0.216
36092044,3609,2044,36691,20863,7914,7914,1.007,36454,20728,7863,7863,0.216,0.216
36092045,3609,2045,37221,21163,8029,8029,1.007,36980,21026,7977,7977,0.216,0.216
36092046,3609,2046,37751,21465,8143,8143,1.007,37506,21326,8090,8090,0.216,0.216
36092047,3609,2047,38279,21765,8257,8257,1.007,38032,21624,8204,8204,0.216,0.216
36092048,3609,2048,38809,22067,8371,8371,1.007,38558,21924,8317,8317,0.216,0.216
36092049,3609,2049,39338,22368,8485,8485,1.007,39084,22224,8430,8430,0.216,0.216
36092050,3609,2050,39868,22668,8600,8600,1.007,39610,22522,8544,8544,0.216,0.216
36092051,3609,2051,40387,22965,8711,8711,1.007,40127,22817,8655,8655,0.216,0.216
36092052,3609,2052,40908,23260,8824,8824,1.007,40644,23110,8767,8767,0.216,0.216
36092053,3609,2053,41429,23557,8936,8936,1.007,41161,23405,8878,8878,0.216,0.216
36092054,3609,2054,41948,23852,9048,9048,1.007,41678,23698,8990,8990,0.216,0.216
36092055,3609,2055,42469,24149,9160,9160,1.007,42195,23993,9101,9101,0.216,0.216
36092056,3609,2056,42990,24444,9273,9273,1.007,42712,24286,9213,9213,0.216,0.216
36092057,3609,2057,43511,24741,9385,9385,1.007,43229,24581,9324,9324,0.216,0.216
36092058,3609,2058,44030,25036,9497,9497,1.007,43746,24874,9436,9436,0.216,0.216
36092059,3609,2059,44551,25331,9610,9610,1.007,44263,25167,9548,9548,0.216,0.216
36092060,3609,2060,45072,25628,9722,9722,1.007,44780,25462,9659,9659,0.216,0.216
36102010,3610,2010,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102011,3610,2011,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102012,3610,2012,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102013,3610,2013,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102014,3610,2014,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102015,3610,2015,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102016,3610,2016,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102017,3610,2017,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102018,3610,2018,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102019,3610,2019,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102020,3610,2020,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102021,3610,2021,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102022,3610,2022,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102023,3610,2023,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102024,3610,2024,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102025,3610,2025,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102026,3610,2026,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102027,3610,2027,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102028,3610,2028,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102029,3610,2029,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102030,3610,2030,99,71,14,14,0.984,100,72,14,14,0.141,0.141
36102031,3610,2031,104,74,15,15,0.984,105,75,15,15,0.141,0.141
36102032,3610,2032,109,77,16,16,0.984,110,78,16,16,0.141,0.141
36102033,3610,2033,114,82,16,16,0.984,115,83,16,16,0.141,0.141
36102034,3610,2034,119,85,17,17,0.984,120,86,17,17,0.141,0.141
36102035,3610,2035,124,88,18,18,0.984,125,89,18,18,0.141,0.141
36102036,3610,2036,128,92,18,18,0.984,130,94,18,18,0.141,0.141
36102037,3610,2037,133,95,19,19,0.984,135,97,19,19,0.141,0.141
36102038,3610,2038,138,98,20,20,0.984,140,100,20,20,0.141,0.141
36102039,3610,2039,143,103,20,20,0.984,145,105,20,20,0.141,0.141
36102040,3610,2040,148,106,21,21,0.984,150,108,21,21,0.141,0.141
36102041,3610,2041,148,106,21,21,0.984,150,108,21,21,0.141,0.141
36102042,3610,2042,148,106,21,21,0.984,150,108,21,21,0.141,0.141
36102043,3610,2043,148,106,21,21,0.984,150,108,21,21,0.141,0.141
36102044,3610,2044,148,106,21,21,0.984,150,108,21,21,0.141,0.141
36102045,3610,2045,148,106,21,21,0.984,150,108,21,21,0.141,0.141
36102046,3610,2046,148,106,21,21,0.984,150,108,21,21,0.141,0.141
36102047,3610,2047,148,106,21,21,0.984,150,108,21,21,0.141,0.141
36102048,3610,2048,148,106,21,21,0.984,150,108,21,21,0.141,0.141
36102049,3610,2049,148,106,21,21,0.984,150,108,21,21,0.141,0.141
36102050,3610,2050,148,106,21,21,0.984,150,108,21,21,0.141,0.141
36102051,3610,2051,153,109,22,22,0.984,155,111,22,22,0.141,0.141
36102052,3610,2052,158,112,23,23,0.984,160,114,23,23,0.141,0.141
36102053,3610,2053,163,117,23,23,0.984,165,119,23,23,0.141,0.141
36102054,3610,2054,168,120,24,24,0.984,170,122,24,24,0.141,0.141
36102055,3610,2055,173,123,25,25,0.984,175,125,25,25,0.141,0.141
36102056,3610,2056,178,128,25,25,0.984,180,130,25,25,0.141,0.141
36102057,3610,2057,183,131,26,26,0.984,185,133,26,26,0.141,0.141
36102058,3610,2058,188,134,27,27,0.984,190,136,27,27,0.141,0.141
36102059,3610,2059,193,137,28,28,0.984,195,139,28,28,0.141,0.141
36102060,3610,2060,198,142,28,28,0.984,200,144,28,28,0.141,0.141
36112010,3611,2010,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112011,3611,2011,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112012,3611,2012,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112013,3611,2013,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112014,3611,2014,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112015,3611,2015,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112016,3611,2016,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112017,3611,2017,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112018,3611,2018,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112019,3611,2019,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112020,3611,2020,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112021,3611,2021,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112022,3611,2022,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112023,3611,2023,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112024,3611,2024,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112025,3611,2025,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112026,3611,2026,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112027,3611,2027,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112028,3611,2028,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112029,3611,2029,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112030,3611,2030,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112031,3611,2031,0,0,0,0,1.066,0,0,0,0,0.090,0.090
36112032,3611,2032,6354,5214,570,570,1.066,5960,4890,535,535,0.090,0.090
36112033,3611,2033,6483,5319,582,582,1.066,6080,4988,546,546,0.090,0.090
36112034,3611,2034,6611,5423,594,594,1.066,6200,5086,557,557,0.090,0.090
36112035,3611,2035,6740,5528,606,606,1.066,6320,5184,568,568,0.090,0.090
36112036,3611,2036,6866,5634,616,616,1.066,6440,5284,578,578,0.090,0.090
36112037,3611,2037,6995,5739,628,628,1.066,6560,5382,589,589,0.090,0.090
36112038,3611,2038,7123,5843,640,640,1.066,6680,5480,600,600,0.090,0.090
36112039,3611,2039,7252,5948,652,652,1.066,6800,5578,611,611,0.090,0.090
36112040,3611,2040,7378,6054,662,662,1.066,6920,5678,621,621,0.090,0.090
36112041,3611,2041,7445,6107,669,669,1.066,6981,5727,627,627,0.090,0.090
36112042,3611,2042,7509,6161,674,674,1.066,7042,5778,632,632,0.090,0.090
36112043,3611,2043,7573,6213,680,680,1.066,7103,5827,638,638,0.090,0.090
36112044,3611,2044,7640,6268,686,686,1.066,7164,5878,643,643,0.090,0.090
36112045,3611,2045,7704,6320,692,692,1.066,7225,5927,649,649,0.090,0.090
36112046,3611,2046,7768,6374,697,697,1.066,7286,5978,654,654,0.090,0.090
36112047,3611,2047,7835,6427,704,704,1.066,7347,6027,660,660,0.090,0.090
36112048,3611,2048,7899,6481,709,709,1.066,7408,6078,665,665,0.090,0.090
36112049,3611,2049,7963,6533,715,715,1.066,7469,6127,671,671,0.090,0.090
36112050,3611,2050,8030,6588,721,721,1.066,7530,6178,676,676,0.090,0.090
36112051,3611,2051,8100,6646,727,727,1.066,7597,6233,682,682,0.090,0.090
36112052,3611,2052,8173,6705,734,734,1.066,7664,6288,688,688,0.090,0.090
36112053,3611,2053,8244,6764,740,740,1.066,7731,6343,694,694,0.090,0.090
36112054,3611,2054,8314,6822,746,746,1.066,7798,6398,700,700,0.090,0.090
36112055,3611,2055,8387,6881,753,753,1.066,7865,6453,706,706,0.090,0.090
36112056,3611,2056,8457,6939,759,759,1.066,7932,6508,712,712,0.090,0.090
36112057,3611,2057,8530,6998,766,766,1.066,7999,6563,718,718,0.090,0.090
36112058,3611,2058,8601,7057,772,772,1.066,8066,6618,724,724,0.090,0.090
36112059,3611,2059,8671,7115,778,778,1.066,8133,6673,730,730,0.090,0.090
36112060,3611,2060,8744,7174,785,785,1.066,8200,6728,736,736,0.090,0.090
36122010,3612,2010,39534,32434,3550,3550,1.066,37075,30417,3329,3329,0.090,0.090
36122011,3612,2011,38782,31816,3483,3483,1.066,36370,29838,3266,3266,0.090,0.090
36122012,3612,2012,39176,32140,3518,3518,1.066,36740,30142,3299,3299,0.090,0.090
36122013,3612,2013,39618,32502,3558,3558,1.066,37155,30481,3337,3337,0.090,0.090
36122014,3612,2014,41254,33846,3704,3704,1.066,38690,31742,3474,3474,0.090,0.090
36122015,3612,2015,43569,35745,3912,3912,1.066,40860,33522,3669,3669,0.090,0.090
36122016,3612,2016,46435,38095,4170,4170,1.066,43548,35726,3911,3911,0.090,0.090
36122017,3612,2017,48500,39790,4355,4355,1.066,45484,37316,4084,4084,0.090,0.090
36122018,3612,2018,49617,40705,4456,4456,1.066,46532,38174,4179,4179,0.090,0.090
36122019,3612,2019,51347,42125,4611,4611,1.066,48154,39506,4324,4324,0.090,0.090
36122020,3612,2020,52835,43345,4745,4745,1.066,49550,40650,4450,4450,0.090,0.090
36122021,3612,2021,53583,43959,4812,4812,1.066,50252,41226,4513,4513,0.090,0.090
36122022,3612,2022,54331,44573,4879,4879,1.066,50954,41802,4576,4576,0.090,0.090
36122023,3612,2023,55082,45188,4947,4947,1.066,51656,42378,4639,4639,0.090,0.090
36122024,3612,2024,55830,45802,5014,5014,1.066,52358,42954,4702,4702,0.090,0.090
36122025,3612,2025,56578,46416,5081,5081,1.066,53060,43530,4765,4765,0.090,0.090
36122026,3612,2026,57326,47030,5148,5148,1.066,53762,44106,4828,4828,0.090,0.090
36122027,3612,2027,58074,47644,5215,5215,1.066,54464,44682,4891,4891,0.090,0.090
36122028,3612,2028,58823,48259,5282,5282,1.066,55166,45258,4954,4954,0.090,0.090
36122029,3612,2029,59573,48873,5350,5350,1.066,55868,45834,5017,5017,0.090,0.090
36122030,3612,2030,60321,49487,5417,5417,1.066,56570,46410,5080,5080,0.090,0.090
36122031,3612,2031,61069,50101,5484,5484,1.066,57272,46986,5143,5143,0.090,0.090
36122032,3612,2032,55463,45501,4981,4981,1.066,52014,42672,4671,4671,0.090,0.090
36122033,3612,2033,56083,46011,5036,5036,1.066,52596,43150,4723,4723,0.090,0.090
36122034,3612,2034,56705,46521,5092,5092,1.066,53178,43628,4775,4775,0.090,0.090
36122035,3612,2035,57324,47028,5148,5148,1.066,53760,44104,4828,4828,0.090,0.090
36122036,3612,2036,57946,47538,5204,5204,1.066,54342,44582,4880,4880,0.090,0.090
36122037,3612,2037,58565,48047,5259,5259,1.066,54924,45060,4932,4932,0.090,0.090
36122038,3612,2038,59185,48557,5314,5314,1.066,55506,45538,4984,4984,0.090,0.090
36122039,3612,2039,59807,49065,5371,5371,1.066,56088,46014,5037,5037,0.090,0.090
36122040,3612,2040,60426,49574,5426,5426,1.066,56670,46492,5089,5089,0.090,0.090
36122041,3612,2041,61110,50134,5488,5488,1.066,57311,47017,5147,5147,0.090,0.090
36122042,3612,2042,61794,50696,5549,5549,1.066,57952,47544,5204,5204,0.090,0.090
36122043,3612,2043,62478,51256,5611,5611,1.066,58593,48069,5262,5262,0.090,0.090
36122044,3612,2044,63162,51818,5672,5672,1.066,59234,48596,5319,5319,0.090,0.090
36122045,3612,2045,63844,52378,5733,5733,1.066,59875,49121,5377,5377,0.090,0.090
36122046,3612,2046,64528,52940,5794,5794,1.066,60516,49648,5434,5434,0.090,0.090
36122047,3612,2047,65211,53499,5856,5856,1.066,61157,50173,5492,5492,0.090,0.090
36122048,3612,2048,65895,54061,5917,5917,1.066,61798,50700,5549,5549,0.090,0.090
36122049,3612,2049,66579,54621,5979,5979,1.066,62439,51225,5607,5607,0.090,0.090
36122050,3612,2050,67263,55181,6041,6041,1.066,63080,51750,5665,5665,0.090,0.090
36122051,3612,2051,67994,55782,6106,6106,1.066,63766,52314,5726,5726,0.090,0.090
36122052,3612,2052,68726,56382,6172,6172,1.066,64452,52876,5788,5788,0.090,0.090
36122053,3612,2053,69457,56983,6237,6237,1.066,65138,53440,5849,5849,0.090,0.090
36122054,3612,2054,70188,57582,6303,6303,1.066,65824,54002,5911,5911,0.090,0.090
36122055,3612,2055,70920,58182,6369,6369,1.066,66510,54564,5973,5973,0.090,0.090
36122056,3612,2056,71651,58783,6434,6434,1.066,67196,55128,6034,6034,0.090,0.090
36122057,3612,2057,72382,59382,6500,6500,1.066,67882,55690,6096,6096,0.090,0.090
36122058,3612,2058,73114,59984,6565,6565,1.066,68568,56254,6157,6157,0.090,0.090
36122059,3612,2059,73845,60583,6631,6631,1.066,69254,56816,6219,6219,0.090,0.090
36122060,3612,2060,74576,61182,6697,6697,1.066,69940,57378,6281,6281,0.090,0.090
36132010,3613,2010,276,244,16,16,0.716,385,341,22,22,0.056,0.056
36132011,3613,2011,287,255,16,16,0.716,400,356,22,22,0.056,0.056
36132012,3613,2012,347,309,19,19,0.716,485,431,27,27,0.056,0.056
36132013,3613,2013,354,314,20,20,0.716,495,439,28,28,0.056,0.056
36132014,3613,2014,373,331,21,21,0.716,520,462,29,29,0.056,0.056
36132015,3613,2015,280,248,16,16,0.716,390,346,22,22,0.056,0.056
36132016,3613,2016,290,258,16,16,0.716,406,360,23,23,0.056,0.056
36132017,3613,2017,300,266,17,17,0.716,420,372,24,24,0.056,0.056
36132018,3613,2018,312,278,17,17,0.716,436,388,24,24,0.056,0.056
36132019,3613,2019,308,274,17,17,0.716,431,383,24,24,0.056,0.056
36132020,3613,2020,322,286,18,18,0.716,450,400,25,25,0.056,0.056
36132021,3613,2021,331,293,19,19,0.716,461,409,26,26,0.056,0.056
36132022,3613,2022,339,301,19,19,0.716,472,420,26,26,0.056,0.056
36132023,3613,2023,345,307,19,19,0.716,483,429,27,27,0.056,0.056
36132024,3613,2024,354,314,20,20,0.716,494,438,28,28,0.056,0.056
36132025,3613,2025,362,322,20,20,0.716,505,449,28,28,0.056,0.056
36132026,3613,2026,370,328,21,21,0.716,516,458,29,29,0.056,0.056
36132027,3613,2027,376,334,21,21,0.716,527,467,30,30,0.056,0.056
36132028,3613,2028,384,342,21,21,0.716,538,478,30,30,0.056,0.056
36132029,3613,2029,393,349,22,22,0.716,549,487,31,31,0.056,0.056
36132030,3613,2030,401,357,22,22,0.716,560,498,31,31,0.056,0.056
36132031,3613,2031,409,363,23,23,0.716,571,507,32,32,0.056,0.056
36132032,3613,2032,418,370,24,24,0.716,582,516,33,33,0.056,0.056
36132033,3613,2033,425,377,24,24,0.716,593,527,33,33,0.056,0.056
36132034,3613,2034,432,384,24,24,0.716,604,536,34,34,0.056,0.056
36132035,3613,2035,440,392,24,24,0.716,615,547,34,34,0.056,0.056
36132036,3613,2036,448,398,25,25,0.716,626,556,35,35,0.056,0.056
36132037,3613,2037,457,405,26,26,0.716,637,565,36,36,0.056,0.056
36132038,3613,2038,464,412,26,26,0.716,648,576,36,36,0.056,0.056
36132039,3613,2039,471,419,26,26,0.716,659,585,37,37,0.056,0.056
36132040,3613,2040,479,425,27,27,0.716,670,594,38,38,0.056,0.056
36132041,3613,2041,488,434,27,27,0.716,682,606,38,38,0.056,0.056
36132042,3613,2042,497,441,28,28,0.716,694,616,39,39,0.056,0.056
36132043,3613,2043,506,448,29,29,0.716,706,626,40,40,0.056,0.056
36132044,3613,2044,515,457,29,29,0.716,718,638,40,40,0.056,0.056
36132045,3613,2045,522,464,29,29,0.716,730,648,41,41,0.056,0.056
